node_id_1,node_id_2,author_channel_id_1,author_channel_id_2,weight
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC3MYTqpQqlWBuCB7Th0e0PA,UC-hfX8J5JPJ-dfuakzegMLA,UC3MYTqpQqlWBuCB7Th0e0PA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC3NMzdMYryaw82kPTnsaljg,UC-hfX8J5JPJ-dfuakzegMLA,UC3NMzdMYryaw82kPTnsaljg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC3XTwHxygNCgjndsg-UiCQA,UC-hfX8J5JPJ-dfuakzegMLA,UC3XTwHxygNCgjndsg-UiCQA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC3qn1yJA5PeW9rkGPatQxiw,UC-hfX8J5JPJ-dfuakzegMLA,UC3qn1yJA5PeW9rkGPatQxiw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC4cXueR2bKGFJV0Fk76gwmA,UC-hfX8J5JPJ-dfuakzegMLA,UC4cXueR2bKGFJV0Fk76gwmA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC4wq3DcbfaG6dtCqn8Oyu3w,UC-hfX8J5JPJ-dfuakzegMLA,UC4wq3DcbfaG6dtCqn8Oyu3w,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC5H8ASmMC9WrURmzeB4ySog,UC-hfX8J5JPJ-dfuakzegMLA,UC5H8ASmMC9WrURmzeB4ySog,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC5bG9nc_JV3FsNP2KseQiYw,UC-hfX8J5JPJ-dfuakzegMLA,UC5bG9nc_JV3FsNP2KseQiYw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC650pRT-OYzny3GwOH8Cgfw,UC-hfX8J5JPJ-dfuakzegMLA,UC650pRT-OYzny3GwOH8Cgfw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC6PvO1_k5lHKGdAPo5_C6TA,UC-hfX8J5JPJ-dfuakzegMLA,UC6PvO1_k5lHKGdAPo5_C6TA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC6YSZqL0vEcI-niPKIMUGfw,UC-hfX8J5JPJ-dfuakzegMLA,UC6YSZqL0vEcI-niPKIMUGfw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC72gBAtyb_VXQlYDcFrh6oQ,UC-hfX8J5JPJ-dfuakzegMLA,UC72gBAtyb_VXQlYDcFrh6oQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC7VUuJr9cGh845CmTvf7TlQ,UC-hfX8J5JPJ-dfuakzegMLA,UC7VUuJr9cGh845CmTvf7TlQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC8F2V63KZ4ZEay6opX2hAQw,UC-hfX8J5JPJ-dfuakzegMLA,UC8F2V63KZ4ZEay6opX2hAQw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC8G5cJONY8L9voMyBW8Eoug,UC-hfX8J5JPJ-dfuakzegMLA,UC8G5cJONY8L9voMyBW8Eoug,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC8r11yOugM2NuRfitQOxLLg,UC-hfX8J5JPJ-dfuakzegMLA,UC8r11yOugM2NuRfitQOxLLg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC9vMq1YF-e7C-VO0SHkbUTA,UC-hfX8J5JPJ-dfuakzegMLA,UC9vMq1YF-e7C-VO0SHkbUTA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UC9xr9QvIcDvoZNUX5f-jaZw,UC-hfX8J5JPJ-dfuakzegMLA,UC9xr9QvIcDvoZNUX5f-jaZw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCA93ym2TXs_Ibyxb4Vcn-6Q,UC-hfX8J5JPJ-dfuakzegMLA,UCA93ym2TXs_Ibyxb4Vcn-6Q,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCAlzM_N6xBlMYmM8EBzX86Q,UC-hfX8J5JPJ-dfuakzegMLA,UCAlzM_N6xBlMYmM8EBzX86Q,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCAmtbUiIrUIhikru0ZoTFig,UC-hfX8J5JPJ-dfuakzegMLA,UCAmtbUiIrUIhikru0ZoTFig,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCB5p8a5gklc80jJItP6xTHg,UC-hfX8J5JPJ-dfuakzegMLA,UCB5p8a5gklc80jJItP6xTHg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCCaYwkkbQGcvFoUmothVdQQ,UC-hfX8J5JPJ-dfuakzegMLA,UCCaYwkkbQGcvFoUmothVdQQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCDIMztpVm7G27qBuiWuT6oQ,UC-hfX8J5JPJ-dfuakzegMLA,UCDIMztpVm7G27qBuiWuT6oQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCDPWkUX3sNNaCx-m1dV4glA,UC-hfX8J5JPJ-dfuakzegMLA,UCDPWkUX3sNNaCx-m1dV4glA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCDQaQv0hr2SS_PO-CMEwVHg,UC-hfX8J5JPJ-dfuakzegMLA,UCDQaQv0hr2SS_PO-CMEwVHg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCDUffaruH6dyUnUGwsTKpgg,UC-hfX8J5JPJ-dfuakzegMLA,UCDUffaruH6dyUnUGwsTKpgg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCDftMWXQoJ6nONfY7GVOVjg,UC-hfX8J5JPJ-dfuakzegMLA,UCDftMWXQoJ6nONfY7GVOVjg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCDlr1VadSucIZgZ171pRBjQ,UC-hfX8J5JPJ-dfuakzegMLA,UCDlr1VadSucIZgZ171pRBjQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCEgEQmRbtL5fwr9_DqAC--g,UC-hfX8J5JPJ-dfuakzegMLA,UCEgEQmRbtL5fwr9_DqAC--g,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCErZPJpHmLCsXs8ZWkAUupQ,UC-hfX8J5JPJ-dfuakzegMLA,UCErZPJpHmLCsXs8ZWkAUupQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCFUuDARXdmmIrLppEqf-rFg,UC-hfX8J5JPJ-dfuakzegMLA,UCFUuDARXdmmIrLppEqf-rFg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCFhxtoeARHPnXXPcDrOU3Xg,UC-hfX8J5JPJ-dfuakzegMLA,UCFhxtoeARHPnXXPcDrOU3Xg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCFjudnPLoaSL1BaRuLahyHg,UC-hfX8J5JPJ-dfuakzegMLA,UCFjudnPLoaSL1BaRuLahyHg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCFoIAE8k82D6AV-8gjjKaNg,UC-hfX8J5JPJ-dfuakzegMLA,UCFoIAE8k82D6AV-8gjjKaNg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCFxE8GbokBrBsPEKM1xrOjQ,UC-hfX8J5JPJ-dfuakzegMLA,UCFxE8GbokBrBsPEKM1xrOjQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCGzXwyCzMzGmjmCbH3Hg01Q,UC-hfX8J5JPJ-dfuakzegMLA,UCGzXwyCzMzGmjmCbH3Hg01Q,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCHTGCgY2l-DQJIvlA_cpa_Q,UC-hfX8J5JPJ-dfuakzegMLA,UCHTGCgY2l-DQJIvlA_cpa_Q,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCHhHUjaMAZ8SiXdCUCj9DkQ,UC-hfX8J5JPJ-dfuakzegMLA,UCHhHUjaMAZ8SiXdCUCj9DkQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCKDR0f2fu2UzWL8mBv5-BHw,UC-hfX8J5JPJ-dfuakzegMLA,UCKDR0f2fu2UzWL8mBv5-BHw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCL13XhnRzbGokEkCkEOb0-g,UC-hfX8J5JPJ-dfuakzegMLA,UCL13XhnRzbGokEkCkEOb0-g,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCL1MT278vSaQ83ZDkVWn1gw,UC-hfX8J5JPJ-dfuakzegMLA,UCL1MT278vSaQ83ZDkVWn1gw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCLFdHr9BEbXHkoJopbEPLZw,UC-hfX8J5JPJ-dfuakzegMLA,UCLFdHr9BEbXHkoJopbEPLZw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCLggDc_a5HriXv7I1h02sOA,UC-hfX8J5JPJ-dfuakzegMLA,UCLggDc_a5HriXv7I1h02sOA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCN6qbfPSzFtjhqUDZ3Cv3CQ,UC-hfX8J5JPJ-dfuakzegMLA,UCN6qbfPSzFtjhqUDZ3Cv3CQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCNBnKqWf4d-rS4HwJRQljmQ,UC-hfX8J5JPJ-dfuakzegMLA,UCNBnKqWf4d-rS4HwJRQljmQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCNkcuy42zEwddwEcOd_HpnA,UC-hfX8J5JPJ-dfuakzegMLA,UCNkcuy42zEwddwEcOd_HpnA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCOLGv5Pf6BF2wFcwUzgcvHg,UC-hfX8J5JPJ-dfuakzegMLA,UCOLGv5Pf6BF2wFcwUzgcvHg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCOS8ViEkccrTZx2w2ccxotA,UC-hfX8J5JPJ-dfuakzegMLA,UCOS8ViEkccrTZx2w2ccxotA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCOh6DaZC_x9HASnlRylEMfw,UC-hfX8J5JPJ-dfuakzegMLA,UCOh6DaZC_x9HASnlRylEMfw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCQ_-LPP8JAbfkc-b1Q6NvWw,UC-hfX8J5JPJ-dfuakzegMLA,UCQ_-LPP8JAbfkc-b1Q6NvWw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCQgYjVngJRfPHDLGB5X6ZjA,UC-hfX8J5JPJ-dfuakzegMLA,UCQgYjVngJRfPHDLGB5X6ZjA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCQqetiwzzmRNTM5OWuXarGQ,UC-hfX8J5JPJ-dfuakzegMLA,UCQqetiwzzmRNTM5OWuXarGQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCQtICyzWmhC5woCtbNgaSmg,UC-hfX8J5JPJ-dfuakzegMLA,UCQtICyzWmhC5woCtbNgaSmg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCQtSFINs1h6GHkpg9o5kMvg,UC-hfX8J5JPJ-dfuakzegMLA,UCQtSFINs1h6GHkpg9o5kMvg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCRETAiYdh2dL5ZxB0_N1zDA,UC-hfX8J5JPJ-dfuakzegMLA,UCRETAiYdh2dL5ZxB0_N1zDA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCRelkU8JiZBytTzebJxaa-w,UC-hfX8J5JPJ-dfuakzegMLA,UCRelkU8JiZBytTzebJxaa-w,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCRlCV9zSn7avAWh-9_XFWqQ,UC-hfX8J5JPJ-dfuakzegMLA,UCRlCV9zSn7avAWh-9_XFWqQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCSou6a2OuYGSvPjm5psquyA,UC-hfX8J5JPJ-dfuakzegMLA,UCSou6a2OuYGSvPjm5psquyA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCTD6q1nyIe3Y7HhqjaMj72w,UC-hfX8J5JPJ-dfuakzegMLA,UCTD6q1nyIe3Y7HhqjaMj72w,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCTP3O0rMnc8z8v8jaDQwL0w,UC-hfX8J5JPJ-dfuakzegMLA,UCTP3O0rMnc8z8v8jaDQwL0w,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCThW2XNsAaBKme5PUt7n-Zg,UC-hfX8J5JPJ-dfuakzegMLA,UCThW2XNsAaBKme5PUt7n-Zg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCTwSut16JyAg3mX6LVUNGqA,UC-hfX8J5JPJ-dfuakzegMLA,UCTwSut16JyAg3mX6LVUNGqA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCTylKrsqkrBKIqubMu_5N0Q,UC-hfX8J5JPJ-dfuakzegMLA,UCTylKrsqkrBKIqubMu_5N0Q,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCUIIIPTVDVHAXqhC_5V6lPA,UC-hfX8J5JPJ-dfuakzegMLA,UCUIIIPTVDVHAXqhC_5V6lPA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCV0iizTBoOfdAFX_thfI9BA,UC-hfX8J5JPJ-dfuakzegMLA,UCV0iizTBoOfdAFX_thfI9BA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCWIZUtKJ636y-4TYrNvok0g,UC-hfX8J5JPJ-dfuakzegMLA,UCWIZUtKJ636y-4TYrNvok0g,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCXSkL3ejZ8qWYyF_M7s_QKA,UC-hfX8J5JPJ-dfuakzegMLA,UCXSkL3ejZ8qWYyF_M7s_QKA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCXXh7yg5KUFIWylTiKVEFKQ,UC-hfX8J5JPJ-dfuakzegMLA,UCXXh7yg5KUFIWylTiKVEFKQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCXgr7vXlRrsaskPdo097kGA,UC-hfX8J5JPJ-dfuakzegMLA,UCXgr7vXlRrsaskPdo097kGA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCXr8_5WtGeipe4haOoQDgyQ,UC-hfX8J5JPJ-dfuakzegMLA,UCXr8_5WtGeipe4haOoQDgyQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCYN4wSQ1Sx4_LurxLlW7MPg,UC-hfX8J5JPJ-dfuakzegMLA,UCYN4wSQ1Sx4_LurxLlW7MPg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCYwpX26TrCxq8TvbKGRYLXA,UC-hfX8J5JPJ-dfuakzegMLA,UCYwpX26TrCxq8TvbKGRYLXA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCZ51R_9Q9C0c8I3pAWhtmjQ,UC-hfX8J5JPJ-dfuakzegMLA,UCZ51R_9Q9C0c8I3pAWhtmjQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCZLG9qH0tUjNhEGFIUt0CYw,UC-hfX8J5JPJ-dfuakzegMLA,UCZLG9qH0tUjNhEGFIUt0CYw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCcfdg8crmMJwEuLUsAhV7yg,UC-hfX8J5JPJ-dfuakzegMLA,UCcfdg8crmMJwEuLUsAhV7yg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCfM3nrxtTQMY5jFx1v1J4Gg,UC-hfX8J5JPJ-dfuakzegMLA,UCfM3nrxtTQMY5jFx1v1J4Gg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCgvw7xIdGFupzpt1Y_BFkEA,UC-hfX8J5JPJ-dfuakzegMLA,UCgvw7xIdGFupzpt1Y_BFkEA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCh5ESQvtzyHDhCA7XyekCFA,UC-hfX8J5JPJ-dfuakzegMLA,UCh5ESQvtzyHDhCA7XyekCFA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UChZknRmJkeGeQk0-mQuhDOg,UC-hfX8J5JPJ-dfuakzegMLA,UChZknRmJkeGeQk0-mQuhDOg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UChep9kVb5gQmpodEEl10Xlg,UC-hfX8J5JPJ-dfuakzegMLA,UChep9kVb5gQmpodEEl10Xlg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UChgkn5Jt5tWKYMoEOuCjz3Q,UC-hfX8J5JPJ-dfuakzegMLA,UChgkn5Jt5tWKYMoEOuCjz3Q,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UChs3tU2BcKOT0CezykvAsGw,UC-hfX8J5JPJ-dfuakzegMLA,UChs3tU2BcKOT0CezykvAsGw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCi1b_TRQfgO1Z9O2gNGGWNA,UC-hfX8J5JPJ-dfuakzegMLA,UCi1b_TRQfgO1Z9O2gNGGWNA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCiGRBf2RNF0WRKhRVT7zFoA,UC-hfX8J5JPJ-dfuakzegMLA,UCiGRBf2RNF0WRKhRVT7zFoA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCiMythXHsw7eQEMykCdmMUA,UC-hfX8J5JPJ-dfuakzegMLA,UCiMythXHsw7eQEMykCdmMUA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCipetjeiWj4CZB6EbyYziZg,UC-hfX8J5JPJ-dfuakzegMLA,UCipetjeiWj4CZB6EbyYziZg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCj-LL25XJnjxepPKCc3NGog,UC-hfX8J5JPJ-dfuakzegMLA,UCj-LL25XJnjxepPKCc3NGog,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCjSKM9j0Q7HLDr1hD6D-TUw,UC-hfX8J5JPJ-dfuakzegMLA,UCjSKM9j0Q7HLDr1hD6D-TUw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCjmPuazZJzscrwvk0QR9RVw,UC-hfX8J5JPJ-dfuakzegMLA,UCjmPuazZJzscrwvk0QR9RVw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCkd9W714-947dEE6ZOEBATA,UC-hfX8J5JPJ-dfuakzegMLA,UCkd9W714-947dEE6ZOEBATA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCl0ekS9Tt0jJGtOEM18S63w,UC-hfX8J5JPJ-dfuakzegMLA,UCl0ekS9Tt0jJGtOEM18S63w,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCljDbleJul41G1TzOjOZAVA,UC-hfX8J5JPJ-dfuakzegMLA,UCljDbleJul41G1TzOjOZAVA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCmjppp6ujz3SAnULvP3sZMw,UC-hfX8J5JPJ-dfuakzegMLA,UCmjppp6ujz3SAnULvP3sZMw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCmvOgzmmXbjUthHy-WJ52hQ,UC-hfX8J5JPJ-dfuakzegMLA,UCmvOgzmmXbjUthHy-WJ52hQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCp4iw5_5SmV9VGTFSNVGOmQ,UC-hfX8J5JPJ-dfuakzegMLA,UCp4iw5_5SmV9VGTFSNVGOmQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCpIdtvoFHVLGASGB5ySqIEA,UC-hfX8J5JPJ-dfuakzegMLA,UCpIdtvoFHVLGASGB5ySqIEA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCpl8rF8uv_8uui-QRvuJaRA,UC-hfX8J5JPJ-dfuakzegMLA,UCpl8rF8uv_8uui-QRvuJaRA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCplrIQtaPj6au60_f2-mOYw,UC-hfX8J5JPJ-dfuakzegMLA,UCplrIQtaPj6au60_f2-mOYw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCpsKOkt5iWTbenzeuq7dsmQ,UC-hfX8J5JPJ-dfuakzegMLA,UCpsKOkt5iWTbenzeuq7dsmQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCr1emrogPKkKTs_WTtx71xg,UC-hfX8J5JPJ-dfuakzegMLA,UCr1emrogPKkKTs_WTtx71xg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCrJn_rbo_ENAdeqneS-RmRw,UC-hfX8J5JPJ-dfuakzegMLA,UCrJn_rbo_ENAdeqneS-RmRw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCsJJAvrVGupdmhOqgtDp8dg,UC-hfX8J5JPJ-dfuakzegMLA,UCsJJAvrVGupdmhOqgtDp8dg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCsSXdJct-nsS8DsABoEsaYA,UC-hfX8J5JPJ-dfuakzegMLA,UCsSXdJct-nsS8DsABoEsaYA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCsUCN0Yq_UyTvKjOJLmNrnQ,UC-hfX8J5JPJ-dfuakzegMLA,UCsUCN0Yq_UyTvKjOJLmNrnQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCsjs5Hp_r86x1xbK6FAeqaA,UC-hfX8J5JPJ-dfuakzegMLA,UCsjs5Hp_r86x1xbK6FAeqaA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCtNfIBnc5S5DbbQj_yxgJTw,UC-hfX8J5JPJ-dfuakzegMLA,UCtNfIBnc5S5DbbQj_yxgJTw,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCtUR3_CAiE7fCoZHM6cMfyQ,UC-hfX8J5JPJ-dfuakzegMLA,UCtUR3_CAiE7fCoZHM6cMfyQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCueV9cTyTDwgQSec1x2dYgA,UC-hfX8J5JPJ-dfuakzegMLA,UCueV9cTyTDwgQSec1x2dYgA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCujPF2nBgsTD62nWE3lcpIg,UC-hfX8J5JPJ-dfuakzegMLA,UCujPF2nBgsTD62nWE3lcpIg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCut6b9S98nv84cVX89PmKzA,UC-hfX8J5JPJ-dfuakzegMLA,UCut6b9S98nv84cVX89PmKzA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCvApqeCbLod-wejtT4CcVuA,UC-hfX8J5JPJ-dfuakzegMLA,UCvApqeCbLod-wejtT4CcVuA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCwO2SXr0ggzwg6QWWrr01nQ,UC-hfX8J5JPJ-dfuakzegMLA,UCwO2SXr0ggzwg6QWWrr01nQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCwW2OFy95P7ZBkOPxWkpvYg,UC-hfX8J5JPJ-dfuakzegMLA,UCwW2OFy95P7ZBkOPxWkpvYg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCwha8rxULYMVtNwZWeSkE1A,UC-hfX8J5JPJ-dfuakzegMLA,UCwha8rxULYMVtNwZWeSkE1A,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCxff05WuyvwELNITi7bj7UA,UC-hfX8J5JPJ-dfuakzegMLA,UCxff05WuyvwELNITi7bj7UA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCySYJU5kUh7X8gVt9la2ISA,UC-hfX8J5JPJ-dfuakzegMLA,UCySYJU5kUh7X8gVt9la2ISA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCylqlpsh8ENNM1LqgQ1KbxA,UC-hfX8J5JPJ-dfuakzegMLA,UCylqlpsh8ENNM1LqgQ1KbxA,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCz3gu01bmjNv0DpRq-K3XYg,UC-hfX8J5JPJ-dfuakzegMLA,UCz3gu01bmjNv0DpRq-K3XYg,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCzSfZlOVxBSs5ObD25ywxDQ,UC-hfX8J5JPJ-dfuakzegMLA,UCzSfZlOVxBSs5ObD25ywxDQ,1
author:UC-hfX8J5JPJ-dfuakzegMLA,author:UCzoL2l5H5eVlorWGH8AZfAg,UC-hfX8J5JPJ-dfuakzegMLA,UCzoL2l5H5eVlorWGH8AZfAg,1
author:UC-jS_kA9w-OmpupXDx156Rg,author:UC-pNP6RMFuLg_-x7Ah_0kEA,UC-jS_kA9w-OmpupXDx156Rg,UC-pNP6RMFuLg_-x7Ah_0kEA,1
author:UC-jS_kA9w-OmpupXDx156Rg,author:UC1vr9aaMI2crB0NvwFHUeoQ,UC-jS_kA9w-OmpupXDx156Rg,UC1vr9aaMI2crB0NvwFHUeoQ,1
author:UC-jS_kA9w-OmpupXDx156Rg,author:UC2Y_EHWQKevubk4vOEBBFxw,UC-jS_kA9w-OmpupXDx156Rg,UC2Y_EHWQKevubk4vOEBBFxw,1
author:UC-jS_kA9w-OmpupXDx156Rg,author:UC2weSE8rpqkGMOp6StYtVfg,UC-jS_kA9w-OmpupXDx156Rg,UC2weSE8rpqkGMOp6StYtVfg,1
author:UC-jS_kA9w-OmpupXDx156Rg,author:UC3E9mAgP7VoAE5mZoAexl5g,UC-jS_kA9w-OmpupXDx156Rg,UC3E9mAgP7VoAE5mZoAexl5g,1
author:UC-jS_kA9w-OmpupXDx156Rg,author:UC3MYTqpQqlWBuCB7Th0e0PA,UC-jS_kA9w-OmpupXDx156Rg,UC3MYTqpQqlWBuCB7Th0e0PA,1
author:UC-jS_kA9w-OmpupXDx156Rg,author:UC3NMzdMYryaw82kPTnsaljg,UC-jS_kA9w-OmpupXDx156Rg,UC3NMzdMYryaw82kPTnsaljg,1
author:UC-jS_kA9w-OmpupXDx156Rg,author:UC3XTwHxygNCgjndsg-UiCQA,UC-jS_kA9w-OmpupXDx156Rg,UC3XTwHxygNCgjndsg-UiCQA,1
author:UC-jS_kA9w-OmpupXDx156Rg,author:UC3qn1yJA5PeW9rkGPatQxiw,UC-jS_kA9w-OmpupXDx156Rg,UC3qn1yJA5PeW9rkGPatQxiw,1
author:UC-jS_kA9w-OmpupXDx156Rg,author:UC4cXueR2bKGFJV0Fk76gwmA,UC-jS_kA9w-OmpupXDx156Rg,UC4cXueR2bKGFJV0Fk76gwmA,1
author:UC-jS_kA9w-OmpupXDx156Rg,author:UC4wq3DcbfaG6dtCqn8Oyu3w,UC-jS_kA9w-OmpupXDx156Rg,UC4wq3DcbfaG6dtCqn8Oyu3w,1
author:UC-jS_kA9w-OmpupXDx156Rg,author:UC5H8ASmMC9WrURmzeB4ySog,UC-jS_kA9w-OmpupXDx156Rg,UC5H8ASmMC9WrURmzeB4ySog,1
author:UC-jS_kA9w-OmpupXDx156Rg,author:UC5bG9nc_JV3FsNP2KseQiYw,UC-jS_kA9w-OmpupXDx156Rg,UC5bG9nc_JV3FsNP2KseQiYw,1
author:UC-jS_kA9w-OmpupXDx156Rg,author:UC650pRT-OYzny3GwOH8Cgfw,UC-jS_kA9w-OmpupXDx156Rg,UC650pRT-OYzny3GwOH8Cgfw,1
author:UC-jS_kA9w-OmpupXDx156Rg,author:UC6PvO1_k5lHKGdAPo5_C6TA,UC-jS_kA9w-OmpupXDx156Rg,UC6PvO1_k5lHKGdAPo5_C6TA,1
author:UC-jS_kA9w-OmpupXDx156Rg,author:UC6YSZqL0vEcI-niPKIMUGfw,UC-jS_kA9w-OmpupXDx156Rg,UC6YSZqL0vEcI-niPKIMUGfw,1
